3912	57号	38
13600	58号	34
19245	59号	32
29272	5人学	10
568	5件に	5
4890	5億円	19
15385	5号、	34
16235	5号「	7
13016	5号か	15
4957	5号の	6
5441	5号は	11
7456	5号ま	9
6652	5号を	5
26324	5号千	5
13199	5号及	12
21216	5号平	7
7219	5号発	9
28754	5号福	5
23079	5号議	92
12683	5年1	9
31962	5年に	12
5606	5年度	40
31775	5年第	9
32342	5年６	5
29707	5時間	6
18006	5％、	5
11784	5％と	5
11125	5％の	5
25699	6,0	13
34243	6,3	6
18057	6,4	5
20812	600	25
9503	60万	6
9064	60億	5
32738	60号	32
17272	60年	5
2355	61号	47
21688	62号	19
7160	63号	25
2730	64号	34
30008	65号	24
16062	66号	29
7340	67号	22
12462	68号	32
20690	69号	31
8698	6億円	8
3	6号、	31
19707	6号「	7
18967	6号か	10
31080	6号な	8
26561	6号に	9
7653	6号は	9
30625	6号ま	9
18918	6号使	5
18455	6号及	12
10515	6号平	15
21058	6号議	115
17638	6年主	5
7591	6年度	273
10445	6年第	10
19760	6年３	5
16734	6年４	6
18832	6日に	15
30925	6日の	9
34002	6日及	6
148	6条の	28
2806	6条第	14
7889	7,0	14
14422	7,1	5
17342	7,5	6
5059	700	16
12288	70号	22
34669	70年	20
15768	71号	21
6511	72号	38
32910	73号	30
31389	74号	16
22822	75号	23
28174	76号	27
12271	76条	18
28401	77号	28
6093	78号	19
27041	79号	10
6904	7・２	9
20883	7・３	9
23523	7件に	6
19511	7億円	13
20306	7号、	24
24524	7号「	5
11750	7号か	11
24660	7号に	6
33305	7号は	11
1314	7号ま	14
4320	7号平	14
25335	7号滋	5
15056	7号福	8
20452	7号議	120
10495	7年3	66
18347	7年度	465
29455	7年第	18
1586	7年１	6
15443	7年２	44
4328	7年３	102
27708	7年４	17
33776	7日お	5
11071	7日に	25
4150	7条の	14
11107	7番吉	6
24907	7％の	8
34245	8,0	9
578	800	32
26761	80号	17
5428	81万	5
6687	81号	25
7939	82号	20
11450	83号	26
20890	84号	16
10639	85号	7
13671	85回	5
19248	86億	5
28946	86号	16
27081	87号	16
20553	88号	23
22676	89号	9
23867	8億円	13
19915	8号、	37
7607	8号「	11
4546	8号か	12
17981	8号に	9
33414	8号は	8
15767	8号ま	17
22230	8号を	6
26131	8号及	10
3658	8号安	5
20161	8号平	7
28262	8号滋	5
24687	8号議	113
4404	8年に	6
9906	8年度	25
20143	8条第	6
28194	8％の	7
9299	9,0	6
3754	900	22
19713	90号	32
15898	90年	5
7332	91号	28
15481	92号	20
26996	93号	12
34290	94億	5
12046	94号	21
18838	95億	7
23415	95号	14
22116	96号	22
34207	96条	9
25134	97号	10
19419	98号	18
20731	99件	8
21206	99号	8
33223	99条	44
12492	9万円	7
19506	9件で	5
22884	9億円	7
25434	9号、	35
16555	9号「	12
14847	9号か	8
32528	9号に	9
16448	9号の	9
14693	9号は	5
26196	9号ま	13
33845	9号を	6
6598	9号及	8
23479	9号平	11
6541	9号滋	6
32963	9号議	91
15411	9年度	15
20762	9日、	7
29015	9日の	8
11788	9条の	44
14572	9条第	29
12415	</p	7
19751	<pr	7
21307	>┌─	7
27491	e>┌	7
11865	pre	14
1590	re>	14
7845	———	54
13967	——◆	15
24433	—◆・	15
2084	―――	87
31469	――○	9
6551	――☆	16
12959	―○―	9
30470	―☆―	16
23247	………	63
32909	−−−	6
10387	───	701
9311	──┐	26
13081	──┘	26
7628	──┤	67
8743	──┬	32
8679	──┴	26
4250	──┼	61
7523	──・	10
34006	─┘<	7
18594	─┤│	6
13627	─┬─	32
8222	─┴─	26
29780	─┼─	61
32360	─・─	10
4874	━━━	96
22364	│││	169
34371	││○	18
15147	││〃	11
33605	││つ	6
12308	││の	6
8280	││件	6
32383	││区	6
13686	││採	6
6703	││結	7
34322	││請	7
3789	││願	9
30992	││（	9
29672	│○│	32
20479	│〃│	13
25857	│つい	6
23566	│不採	9
13968	│事件	5
11141	│件名	25
10995	│区分	6
33243	│原案	68
15394	│可決	62
23733	│号│	6
20854	│審査	18
34345	│山梨	23
25457	│平成	75
4669	│意見	8
29745	│採択	9
10219	│番│	6
4325	│福井	20
8812	│第1	37
7407	│第2	11
9637	│第3	10
28855	│第三	12
23075	│第二	14
25385	│第五	8
12586	│第十	13
22108	│第四	14
1429	│結果	7
8345	│継続	8
2370	│請願	13
16181	│議案	8
9777	│願意	8
28458	│（多	8
31509	┌──	20
7694	┌─┬	6
19306	└──	20
21854	└─┴	6
15662	┘</	7
18897	├──	35
16350	├─┼	32
22181	┬──	32
9486	┴──	26
8	┼──	61
33477	△委員	5
9204	△知事	6
22335	△討論	5
20914	△請願	6
305	△議案	6
368	△陳情	5
29107	△１．	24
24119	◆——	15
18030	◆・・	15
4608	◆坂田	11
28719	◇－－	10
34032	○――	9
444	○││	25
34045	○│（	5
18213	○採決	5
19444	○長峰	93
435	◎日程	6
3751	◯委員	9
34264	☆――	16
15218	、10	24
24490	、11	7
18788	、12	21
25917	、13	12
17976	、16	9
26201	、19	9
18736	、20	54
10338	、26	5
9165	、27	20
11903	、30	9
8246	、32	6
680	、33	8
13767	、35	5
14611	、「『	5
26091	、「こ	14
2747	、「さ	5
24633	、「ス	17
29355	、「一	5
6375	、「中	8
19189	、「事	5
3357	、「人	9
13892	、「今	20
5089	、「介	6
11982	、「保	5
26039	、「児	7
22252	、「公	6
23124	、「再	5
22289	、「千	6
18448	、「原	6
15122	、「国	24
12612	、「地	33
31010	、「埼	7
17808	、「大	7
33755	、「女	7
20194	、「子	5
17166	、「安	6
28189	、「少	7
3216	、「市	5
24015	、「平	25
15201	、「教	7
26671	、「新	7
23574	、「日	5
30503	、「本	18
28768	、「清	6
23681	、「特	6
4322	、「現	6
27259	、「県	47
11012	、「福	5
6112	、「秋	7
4359	、「第	5
4308	、「群	9
31333	、「自	8
6005	、「請	12
5943	、「議	12
6049	、「農	8
32902	、「障	6
29210	、「青	5
16099	、「高	7
30125	、あく	7
20445	、あの	5
7073	、あら	24
30395	、あり	11
16565	、ある	40
23208	、あわ	29
25061	、いか	13
8846	、いじ	28
9019	、いず	242
32633	、いつ	8
34671	、いま	30
9740	、いよ	14
2725	、いろ	7
26304	、いわ	59
23228	、うち	5
24590	、お互	5
31354	、お手	158
10626	、お礼	19
2589	、お諮	27
31890	、お願	10
26049	、かご	9
22325	、かつ	16
2939	、かね	6
19085	、がん	13
29851	、きめ	9
629	、ぐん	10
18681	、こう	76
18267	、ここ	37
25725	、こと	15
23938	、こど	7
7432	、この	489
4610	、これ	558
23909	、ご了	13
4659	、ご協	5
20220	、ご報	24
34548	、ご指	6
27368	、ご異	12
31434	、ご起	8
32129	、さい	8
25859	、さき	30
14649	、さま	64
17358	、さよ	51
4332	、さら	187
29861	、しか	16
2386	、しご	5
6394	、しっ	32
23686	、すぐ	5
21560	、すな	25
29951	、ぜひ	12
25248	、そう	28
8874	、そこ	17
24630	、そし	123
31518	、その	788
26815	、それ	250
853	、そん	5
28810	、たく	7
8674	、ただ	106
10132	、たと	5
1631	、ちょ	5
6070	、つく	6
3414	、つま	9
7605	、でき	15
24564	、とも	10
18702	、とり	11
1165	、どう	34
4818	、どこ	7
24741	、どの	82
25712	、なお	20
20373	、なぜ	12
26869	、にぎ	6
25488	、はや	5
13681	、ひい	9
23449	、ひと	15
20687	、ふる	19
7266	、へき	6
25040	、ほか	8
25318	、ほと	6
10408	、まこ	33
22859	、まさ	41
22426	、ます	15
20209	、まず	68
26985	、また	266
33928	、まだ	16
2103	、まち	11
9483	、みず	16
30985	、むし	9
31403	、もう	11
34402	、もっ	19
28076	、もと	7
12168	、やは	5
13685	、やま	7
8331	、よっ	22
23314	、より	73
7851	、よろ	31
25805	、わず	8
19639	、アジ	12
30404	、アベ	12
3169	、アメ	16
25176	、イン	22
9129	、ウー	5
583	、エコ	10
10462	、エネ	26
12981	、オリ	11
25753	、オー	8
7394	、キャ	9
10662	、グリ	6
23665	、グロ	13
27642	、コミ	6
31725	、コン	21
20997	、サー	21
14230	、シリ	5
10193	、シン	6
27965	、スク	6
22229	、スト	8
1872	、スポ	33
24093	、スマ	5
34698	、ソフ	5
15084	、タイ	7
12317	、ダム	6
31424	、チャ	9
14925	、テレ	5
2956	、テロ	18
16077	、デー	6
22346	、トッ	5
20663	、ドク	14
25510	、ハー	5
16721	、パー	6
783	、ファ	6
13433	、ブラ	8
26940	、プラ	10
8954	、プレ	16
6900	、プロ	8
5388	、ヘイ	14
15207	、ホテ	5
23261	、ホー	5
21539	、ボラ	7
3652	、マイ	6
16296	、ライ	5
33930	、ラグ	10
749	、リス	6
30500	、リニ	27
13694	、リー	6
31649	、ワシ	8
5419	、一、	6
5189	、一た	7
30644	、一つ	10
19916	、一人	14
11896	、一体	7
8692	、一委	5
34573	、一定	33
4807	、一層	21
33623	、一年	14
27106	、一応	7
26859	、一括	32
33273	、一方	24
29227	、一日	12
9076	、一昨	6
5694	、一時	6
11765	、一般	87
9880	、一言	58
8736	、一過	5
21205	、一部	27
9407	、万全	9
29626	、三十	22
24999	、三年	6
19341	、三月	21
28078	、上球	6
27194	、上程	14
16429	、下記	25
14151	、不安	6
27331	、不採	67
25748	、不登	5
7311	、不要	9
28864	、与党	6
5364	、世界	47
27465	、並び	43
30329	、中で	5
8341	、中国	14
21128	、中央	16
13935	、中学	17
14890	、中小	65
17409	、中山	39
5449	、中心	5
31966	、中村	6
10567	、中止	5
11955	、中部	8
32173	、中長	5
8447	、中間	7
11716	、主な	41
10708	、主食	5
23690	、乙第	81
32784	、九州	25
8162	、乳幼	6
24883	、予算	140
22484	、事件	13
26319	、事前	6
1911	、事務	25
18246	、事実	6
32435	、事故	15
1933	、事業	121
15938	、二〇	42
3247	、二元	15
2313	、二十	31
25375	、二度	7
21840	、二月	41
7384	、五十	7
6405	、交付	8
18215	、交流	9
25339	、交渉	15
17917	、交通	51
3333	、京都	30
19151	、人事	17
2554	、人件	10
8287	、人口	108
12019	、人材	29
717	、人権	11
3923	、人種	5
312	、人間	7
27731	、今、	8
5035	、今こ	5
10323	、今な	5
26586	、今の	10
19021	、今ま	7
1102	、今任	25
3071	、今回	135
30251	、今定	23
31563	、今年	54
26747	、今後	368
34001	、今日	21
7502	、今月	8
25989	、今期	67
21545	、今議	31
6581	、介護	166
10607	、仕事	18
12718	、他の	21
2442	、他国	7
10460	、他県	24
33599	、付託	37
9963	、付議	7
31915	、仙台	5
25409	、以上	137
1646	、以下	18
16606	、仮に	5
28377	、仮設	5
6241	、任期	24
26635	、企業	124
794	、企画	12
17626	、伊方	5
7825	、休憩	5
31887	、休暇	5
22985	、会期	6
21226	、会派	14
10468	、会計	6
16631	、会議	84
28627	、伝統	6
24423	、低所	6
4305	、住ま	6
17776	、住み	8
29137	、住宅	23
15065	、住民	63
18555	、佐世	7
14136	、体力	6
18355	、何か	6
19127	、何と	10
13119	、何よ	14
27367	、何ら	6
20467	、使用	7
29090	、例え	20
9221	、依然	15
25012	、価格	6
5160	、保健	18
33019	、保育	55
14718	、保護	21
23067	、保険	20
33740	、信用	5
20422	、信頼	6
11933	、修正	16
5532	、個々	9
33044	、個人	17
6169	、個別	12
29368	、健康	49
14531	、債務	6
20062	、働き	8
21733	、働く	17
5105	、優秀	5
3867	、元気	5
21170	、充実	11
22805	、先ほ	13
11634	、先日	6
24748	、先月	5
2079	、先端	8
20048	、先般	6
29096	、先進	9
32490	、児童	47
17274	、入札	8
4962	、入院	13
2215	、全く	15
7271	、全て	50
17997	、全会	56
34684	、全体	20
3515	、全力	9
20465	、全員	38
30014	、全国	128
4264	、全庁	10
28022	、全県	8
7406	、全議	8
34117	、公共	37
24916	、公営	13
10700	、公安	13
25059	、公明	17
10562	、公正	5
33941	、公的	12
3702	、公益	5
5436	、公社	5
904	、公立	6
21210	、六十	7
34114	、共同	5
22951	、兵庫	10
29164	、具体	43
1679	、内堀	5
14972	、内容	7
13742	、円安	9
18303	、円滑	15
1260	、再び	32
25724	、再生	27
9192	、再発	7
8920	、再稼	16
14094	、処分	6
26936	、処遇	5
3513	、出生	5
2506	、出産	13
27369	、切れ	10
16055	、初め	9
10896	、別の	10
30645	、別紙	23
7697	、別途	14
25162	、利用	26
13544	、利益	5
20702	、到底	11
15136	、制度	23
10196	、削減	6
12036	、前回	7
16768	、前年	39
22747	、前知	5
21114	、副委	6
29779	、副知	11
10817	、副議	9
29506	、創業	5
5372	、加え	6
25141	、加工	5
15575	、助成	5
5273	、努力	8
23020	、労働	71
12542	、効果	11
25327	、効率	10
23590	、動議	11
25201	、勤務	9
14952	、包括	7
24597	、北海	15
10233	、北部	5
12010	、北陸	11
12656	、区市	8
10447	、医師	23
6890	、医療	103
2018	、十一	5
11060	、十二	9
30572	、十六	10
21098	、十分	25
22104	、十年	5
22040	、千葉	12
26589	、協力	6
9159	、協同	12
16524	、協議	13
1595	、南海	17
16794	、南部	9
22092	、危機	26
13565	、危険	14
20697	、厚く	24
30159	、厚生	34
25229	、原子	40
21818	、原案	296
15041	、原発	40
2128	、厳し	30
18808	、去る	41
6814	、参加	6
23279	、又は	5
7685	、及び	29
9306	、反対	83
97	、収入	5
13349	、収支	6
17107	、収用	7
27137	、収益	10
17913	、取り	28
21828	、受け	8
27476	、受理	18
24786	、古田	5
22148	、可決	21
21230	、可能	6
19193	、台湾	8
20621	、右各	7
24891	、右請	39
29596	、右陳	27
23341	、司法	6
6824	、各位	11
25192	、各分	11
13980	、各地	10
567	、各委	58
26541	、各市	15
60	、各常	40
7713	、各案	19
4717	、各特	13
15214	、各種	20
30522	、各議	16
16276	、各部	10
17283	、合わ	8
18113	、合計	11
12196	、吉田	7
16316	、同じ	14
24040	、同僚	11
13338	、同意	19
11353	、同日	6
26618	、同時	10
13884	、同条	5
18612	、同様	8
22625	、同法	5
32225	、同社	7
6010	、同第	14
8930	、名古	5
14538	、否決	8
4018	、周辺	24
11790	、和歌	8
26137	、和議	5
5155	、品質	6
22659	、商品	7
17388	、商工	37
34427	、問題	13
145	、啓発	6
30698	、喫緊	9
26610	、営業	7
29168	、四十	16
25976	、四国	9
24259	、四年	10
9285	、四月	12
21123	、四百	5
25325	、団体	8
26457	、固定	7
4432	、国、	13
21497	、国か	8
18188	、国が	42
5459	、国で	6
15188	、国と	14
11537	、国に	115
21315	、国の	138
21486	、国は	21
2714	、国へ	5
21693	、国や	23
7250	、国を	8
20369	、国会	43
26204	、国体	20
34733	、国内	49
16799	、国営	8
30451	、国土	6
23307	、国家	10
5808	、国庫	8
2430	、国民	95
14989	、国益	9
30586	、国連	18
3767	、国道	9
8806	、国際	69
3292	、土地	17
22272	、土壌	5
24476	、土木	31
1482	、土砂	13
16245	、在宅	18
29927	、地元	57
29636	、地域	414
15166	、地方	314
5135	、地球	12
27932	、地理	5
4642	、地震	13
3006	、埋め	5
8628	、埋立	10
8566	、執行	206
4118	、基地	12
6934	、基本	23
23994	、基準	14
4232	、基盤	6
18868	、基金	13
7896	、埼玉	22
19183	、報告	49
5761	、報道	12
27697	、報酬	8
3469	、増加	5
29330	、増額	5
20242	、変わ	5
27896	、外交	5
12808	、外国	32
32096	、外形	8
7324	、外部	9
22732	、外郭	5
10117	、多く	59
18925	、多子	7
11527	、多岐	5
1581	、多年	6
10892	、多摩	6
11258	、多数	14
2919	、多様	23
33700	、多良	8
24409	、夜間	6
34738	、大い	10
13499	、大き	31
11649	、大企	20
7819	、大会	7
17719	、大分	16
20293	、大型	8
33931	、大変	29
25383	、大学	11
33436	、大山	11
1113	、大幅	14
29870	、大所	5
17659	、大規	25
14681	、大阪	8
4111	、太陽	7
23102	、奈良	37
14703	、契約	10
3027	、女性	46
32126	、妊娠	9
1847	、委員	569
2979	、子ど	73
29600	、子供	77
26977	、子育	87
18238	、字句	6
4519	、学力	13
33012	、学校	80
5014	、学生	12
1357	、学級	6
3309	、学習	7
14287	、安倍	68
352	、安全	38
528	、安定	24
5781	、安心	34
32729	、官民	6
11692	、定住	5
9692	、定員	5
17392	、定県	9
256	、定第	9
32689	、実に	5
34374	、実効	17
16434	、実態	6
8526	、実施	18
25717	、実現	9
16187	、実績	6
18905	、実質	7
397	、実際	20
30812	、宮城	17
17561	、宮崎	10
16093	、家庭	25
29732	、家族	26
13810	、家計	8
18938	、宿泊	6
32062	、富士	6
33945	、富山	19
17012	、審査	212
8640	、審議	27
3718	、対前	9
26988	、対応	9
28518	、対策	10
8112	、対象	18
1935	、専ら	11
19884	、専決	5
7390	、専門	17
29552	、将来	76
20839	、導入	7
11684	、小・	7
3293	、小中	11
24613	、小児	5
19672	、小学	25
26855	、小水	6
33069	、小規	25
13042	、小野	6
19198	、少な	5
34370	、少人	20
23427	、少子	52
18992	、少年	9
22614	、少数	13
1118	、就任	5
20947	、就労	13
27824	、就業	9
8122	、就職	10
24174	、山口	8
28483	、山梨	13
6802	、山田	6
722	、岐阜	8
21671	、岩手	8
29696	、岩礁	8
20387	、島根	16
19731	、川内	13
9961	、工事	14
10488	、工場	5
6742	、工業	11
23980	、左記	62
5026	、巨額	5
17898	、市場	7
27343	、市民	11
17173	、市町	208
29276	、市街	5
25624	、希望	9
27102	、常に	12
18882	、常任	24
21679	、幅広	11
7802	、平和	8
12557	、平均	8
11072	、平成	563
6922	、年度	13
30811	、年金	27
23755	、年間	16
7583	、幸せ	5
17949	、幼稚	8
14568	、広く	8
2697	、広域	33
7754	、広報	11
16063	、広島	16
15341	、広瀬	9
7992	、府民	17
14844	、廃棄	9
33996	、廃止	9
22638	、建築	19
10962	、建設	52
7547	、弁護	5
18293	、引き	114
33112	、強い	12
1800	、強く	5
25426	、強化	5
8325	、当事	7
34518	、当初	34
12667	、当委	56
9696	、当局	60
28086	、当時	6
31950	、当然	8
5425	、当該	32
12829	、当面	30
16398	、待機	15
33004	、後継	8
18933	、後藤	7
20329	、従来	19
12899	、御了	26
20079	、御健	5
4931	、御協	15
4378	、御報	83
28133	、御指	6
10126	、御挨	17
11846	、御支	8
23264	、御異	25
31199	、御礼	5
8286	、御自	5
911	、御賛	6
9676	、御起	43
23242	、御鞭	17
34743	、復興	41
16722	、微力	6
29644	、徳島	7
21120	、徹底	9
5091	、心か	62
16047	、心の	6
27452	、心よ	6
27531	、必ず	5
14623	、必要	57
5893	、急速	7
12723	、患者	8
15439	、情報	30
16095	、想定	7
22460	、意第	12
29599	、意見	97
9657	、愛媛	7
20686	、愛知	12
14501	、感謝	21
28981	、慎重	100
31245	、憲法	29
1046	、懸命	5
6408	、懸念	7
18099	、成果	5
8279	、成田	5
33147	、成規	14
13945	、成長	15
28776	、我々	21
25265	、我が	98
14901	、戦争	11
15430	、戦後	12
25614	、戦略	9
364	、所得	20
29853	、所管	29
23747	、所要	34
2356	、手数	5
18090	、承認	6
2335	、技術	15
5684	、投資	10
17026	、抜本	6
26514	、担い	12
32504	、拍手	31
8063	、持続	23
5914	、指定	27
31578	、指導	14
11812	、挨拶	8
1717	、振り	6
13858	、授業	5
28021	、採択	47
14236	、採決	156
8583	、推進	5
8577	、提出	75
22775	、提案	67
32530	、提言	8
5750	、支援	19
11453	、改め	45
30312	、改善	6
15333	、改定	5
8748	、改正	16
33998	、改革	13
31766	、放射	12
25521	、放課	8
4696	、政党	21
10409	、政府	83
12989	、政治	29
25360	、政策	24
8701	、救急	12
7592	、教員	22
8773	、教職	23
9454	、教育	229
10738	、数多	7
13347	、整備	16
19862	、文化	36
14466	、文教	30
17963	、文部	9
2501	、断じ	10
30712	、新し	19
26339	、新た	130
2378	、新制	8
17277	、新奈	7
33187	、新年	34
17741	、新幹	7
18126	、新教	5
11055	、新潟	5
3705	、新規	41
13288	、新設	7
23426	、施策	19
5691	、施行	7
27598	、施設	45
727	、旅行	6
2307	、既に	22
6178	、既存	17
18802	、日々	6
22876	、日本	158
24067	、日程	100
22649	、日米	10
32832	、早急	15
18248	、早期	18
3983	、昨年	169
19737	、昨日	16
253	、昭和	16
21208	、時に	7
34616	、時の	6
3456	、時間	17
19513	、普及	5
18761	、普天	5
7921	、景気	28
22534	、景観	7
20184	、暮ら	20
31045	、更な	8
