270313_16,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,神奈川県議会議長　向　笠　茂　幸　殿,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_17,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,神奈川県知事　黒　岩　祐　治,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_18,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,議案の提出について,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_19,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,監査委員の選任についての案件を別冊のとおり提出します。,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_20,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,───────────────────────────────────────,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_21,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,この際、申し上げます。,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_22,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,お手元に配付いたしましたとおり、意見書案５件及び決議案３件が提出されておりますので、ご了承を願います。,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_23,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,次に、県内に住所を有しない陳情者から提出された陳情書につきましては、その写しをお手元に配付してありますので、ご了承を願います。,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_24,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,また、陳情審査結果報告書につきましては、お手元に配付してありますので、ご了承を願います。,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_25,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,───────────────────────────────────────,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_26,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,これより日程に従い、審議を行います。,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_27,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,日程第１、定県第１号議案　平成27年度神奈川県一般会計予算外61件及び日程第２、定県第168号議案　平成26年度神奈川県一般会計補正予算外42件並びに日程第３、請願第22号　厚木愛甲地区に特別支援学校分教室設置についての請願外７件、以上一括して議題といたします。,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_28,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,所管委員会から審査結果報告書が提出されておりますので、書記に朗読させます。,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_29,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,〔請願審査結果　本会議録巻末168頁参照〕,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_30,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,〔書記朗読〕,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_31,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,───────────────────────────────────────,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_32,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,防災警察常任委員会審査結果報告書,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_33,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,当常任委員会は、平成27年２月26日の本会議において付託された諸議案について慎重審査の結果、原案のとおり可決又は承認すべきものと議決したので報告する。,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_34,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,平成27年３月10日,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_35,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,神奈川県議会議長　向　笠　茂　幸　殿,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_36,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,防災警察常任委員会委員長　長　田　進　治,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_37,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,───────────────────────────────────────,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_38,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,県民企業常任委員会審査結果報告書,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_39,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,当常任委員会は、平成27年２月26日の本会議において付託された諸議案について慎重審査の結果、原案のとおり可決又は承認すべきものと議決したので報告する。,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_40,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,平成27年３月10日,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_41,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,神奈川県議会議長　向　笠　茂　幸　殿,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_42,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,県民企業常任委員会委員長　加　藤　元　弥,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_43,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,───────────────────────────────────────,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_44,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,環境農政常任委員会審査結果報告書,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_45,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,当常任委員会は、平成27年２月26日の本会議において付託された諸議案について慎重審査の結果、原案のとおり可決又は承認すべきものと議決したので報告する。,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_46,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,平成27年３月10日,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_47,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,神奈川県議会議長　向　笠　茂　幸　殿,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_48,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,環境農政常任委員会委員長　馬　場　学　郎,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_49,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,───────────────────────────────────────,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_50,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,厚生常任委員会審査結果報告書,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_51,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,当常任委員会は、平成27年２月26日の本会議において付託された諸議案について慎重審査の結果、原案のとおり可決すべきものと議決したので報告する。,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_52,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,平成27年３月10日,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_53,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,神奈川県議会議長　向　笠　茂　幸　殿,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_54,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,厚生常任委員会委員長　小野寺　慎一郎,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_55,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,───────────────────────────────────────,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_56,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,産業労働常任委員会審査結果報告書,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_57,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,当常任委員会は、平成27年２月26日の本会議において付託された諸議案について慎重審査の結果、原案のとおり可決すべきものと議決したので報告する。,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_58,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,平成27年３月10日,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_59,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,神奈川県議会議長　向　笠　茂　幸　殿,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_60,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,産業労働常任委員会委員長　国　松　　　誠,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_61,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,───────────────────────────────────────,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_62,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,建設常任委員会審査結果報告書,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_63,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,当常任委員会は、平成27年２月26日の本会議において付託された諸議案について慎重審査の結果、原案のとおり可決又は承認すべきものと議決したので報告する。,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_64,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,平成27年３月10日,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_65,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,神奈川県議会議長　向　笠　茂　幸　殿,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_66,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,建設常任委員会委員長　近　藤　大　輔,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_67,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,───────────────────────────────────────,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_68,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,文教常任委員会審査結果報告書,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_69,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,当常任委員会は、平成27年２月26日の本会議において付託された諸議案について慎重審査の結果、原案のとおり可決又は承認すべきものと議決したので報告する。,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_70,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,平成27年３月10日,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_71,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,神奈川県議会議長　向　笠　茂　幸　殿,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_72,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,文教常任委員会委員長　曽我部　久美子,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_73,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,───────────────────────────────────────,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_74,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,総務政策常任委員会審査結果報告書,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_75,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,当常任委員会は、平成27年２月26日の本会議において付託された諸議案について慎重審査の結果、次のとおり議決したので報告する。,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_76,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,１　定県第１号議案　平成27年度神奈川県一般会計予算については、多数をもって原案のとおり可決すべきものと決した。,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_77,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,２　その他の議案については、原案のとおり可決すべきものと決した。,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_78,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,平成27年３月10日,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_79,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,神奈川県議会議長　向　笠　茂　幸　殿,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_80,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,総務政策常任委員会委員長　いそもと　桂太郎,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
270313_81,神奈川県,第一回,8,27,3,13,定例,DiscussNetPremium 平成２７年　第一回　定例会 - 03月13日－08号 ,null,議長,向笠茂幸,議長,───────────────────────────────────────,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=kankank&N=1618&H=1200045,null
