13663	、下	37
8182	、不	123
1902	、与	8
16429	、世	52
11939	、両	12
16367	、並	47
5761	、中	192
10880	、主	65
18202	、乗	5
20059	、乙	81
11304	、乳	10
13425	、予	152
15559	、事	191
14936	、二	64
6314	、交	84
4048	、人	222
21639	、今	773
430	、介	169
6411	、仕	19
20518	、他	58
11833	、付	48
21166	、代	9
12616	、以	162
15729	、仮	10
10190	、任	30
3113	、企	135
11762	、休	15
14379	、会	119
16637	、伝	6
6647	、低	16
356	、住	99
12181	、体	20
1512	、何	47
8407	、作	5
15021	、使	13
13302	、例	27
11755	、供	6
17797	、依	17
14974	、価	7
5876	、保	121
12332	、信	15
13069	、修	23
290	、個	42
22053	、健	52
17823	、債	7
15204	、働	27
20255	、優	14
8111	、元	12
15493	、充	12
2829	、先	70
17070	、免	5
21056	、児	47
10976	、入	34
21612	、全	359
9990	、公	131
6906	、六	4
17613	、共	15
4194	、具	43
1419	、内	21
14648	、円	24
509	、再	108
15701	、冬	4
22108	、処	14
20603	、出	39
16366	、分	13
1378	、切	15
20684	、初	21
11641	、別	53
15358	、利	43
3372	、到	11
15711	、制	24
7142	、削	6
1605	、前	68
22082	、副	28
14910	、創	12
7821	、力	6
4987	、加	20
19879	、助	7
4102	、努	8
19872	、労	74
20175	、効	20
9351	、勇	5
6843	、動	16
256	、勤	13
21994	、包	7
16133	、北	14
4369	、区	11
4827	、医	128
818	、十	29
20814	、半	7
14835	、協	36
13731	、南	16
10751	、単	19
10569	、危	40
6444	、即	6
7848	、厚	58
12142	、原	386
9221	、厳	38
13187	、去	42
20749	、参	14
10639	、又	5
8159	、及	29
17921	、双	4
21703	、反	88
1298	、収	32
18150	、取	33
20572	、受	41
7026	、古	6
20200	、可	28
7368	、台	4
13327	、右	74
13623	、司	7
16026	、各	291
8566	、合	31
873	、同	139
11321	、名	517
3286	、君	4
7643	、否	9
14916	、周	30
11913	、命	11
18012	、和	10
15319	、品	7
18923	、唯	4
5163	、商	47
189	、問	13
12504	、啓	6
19319	、喫	9
18935	、営	12
21514	、四	12
6736	、団	15
11340	、困	4
6621	、固	2277
4609	、国	724
3066	、園	5
986	、土	70
21899	、在	29
9606	、地	815
524	、埋	17
13968	、執	207
217	、基	74
20024	、堅	5
6705	、報	71
11644	、場	4
2647	、増	18
17923	、売	9
2319	、変	8
12956	、外	68
13791	、多	129
17502	、夜	12
17575	、夢	8
16431	、大	220
12292	、太	7
18979	、失	5
8696	、契	10
4103	、女	52
16749	、妊	10
10489	、妥	5
5210	、委	576
21345	、子	229
20444	、字	7
20593	、学	126
15298	、宅	5
1429	、守	7
16715	、安	97
22007	、完	4
6388	、官	6
14827	、定	40
20393	、実	104
6511	、家	65
14717	、容	5
19689	、宿	6
19010	、審	239
16980	、対	51
6031	、専	35
18908	、将	76
17496	、導	7
13372	、小	89
17881	、少	104
20023	、就	42
9345	、居	4
9075	、屋	6
8275	、展	5
12752	、山	7
4428	、岩	9
7115	、工	39
19676	、左	62
5149	、巨	9
16705	、差	4
9672	、市	245
20495	、希	12
13221	、帰	4
15976	、常	40
7436	、幅	11
19601	、平	24
5773	、年	73
21079	、幸	5
16011	、幼	13
16121	、幾	5
7172	、庁	4
18879	、広	59
16156	、府	35
10516	、廃	24
1986	、延	5
19978	、建	78
20012	、弁	5
1809	、引	117
1465	、強	30
3092	、当	243
11970	、役	4
967	、待	16
654	、後	31
3502	、従	24
6469	、御	300
15757	、復	45
13390	、微	9
1283	、徹	9
11307	、心	89
21805	、必	65
19987	、念	4
19937	、思	8
485	、急	17
4137	、性	4
11556	、患	8
8576	、悪	4
19445	、情	31
16975	、想	7
13172	、意	122
1101	、感	29
20790	、慎	100
903	、慰	4
21793	、憲	29
1257	、懸	15
7953	、成	28
10297	、我	120
7907	、戦	34
1808	、所	91
2860	、手	20
6691	、承	9
8271	、技	16
21714	、投	12
18021	、抜	7
6369	、担	13
4331	、拍	31
19651	、拠	4
1156	、拡	10
1899	、持	25
10816	、指	45
12567	、挨	8
15879	、振	9
2747	、授	5
16445	、採	199
11691	、推	5
16959	、提	151
2178	、損	5
14957	、撤	8
9396	、操	4
4997	、支	28
898	、改	96
3241	、攻	4
17594	、放	25
13120	、政	165
16729	、救	15
13821	、教	280
6663	、数	18
17907	、整	18
9966	、文	86
6115	、断	13
1087	、新	292
20260	、方	5
488	、施	72
20333	、旅	15
13115	、既	43
17698	、日	131
5588	、旧	8
1058	、早	38
2720	、明	12
3901	、昨	188
239	、時	44
12338	、普	9
14588	、景	35
579	、暮	20
7040	、更	20
1893	、書	7
1271	、最	92
19031	、月	6
20171	、有	36
19412	、朗	10
2688	、期	13
20275	、木	20
19235	、未	47
15108	、本	1090
8018	、条	72
15567	、来	96
3381	、東	7
12347	、林	16
13595	、果	6
1507	、柔	4
8458	、栄	4
19508	、校	5
15840	、株	14
13942	、核	21
16075	、根	8
13729	、格	16
2400	、森	15
2460	、検	40
20349	、業	17
8400	、極	11
19056	、構	12
4936	、様	5
16383	、標	20
18120	、権	17
7146	、橋	6
1435	、機	12
8888	、欠	6
19735	、次	112
14726	、正	33
16446	、歩	4
8398	、歯	7
21694	、歳	25
6205	、歴	20
10296	、死	9
4130	、残	37
1748	、毎	25
6704	、民	66
1410	、気	11
4527	、水	73
2884	、求	10
19536	、汚	6
10145	、決	45
414	、河	14
1677	、治	11
5468	、沿	9
12819	、法	73
5506	、津	14
14391	、活	40
7098	、派	9
8775	、海	60
19026	、消	97
5460	、深	41
9862	、渋	4
8178	、減	24
11196	、温	6
13912	、港	10
17653	、準	4
18075	、滞	10
8908	、漁	19
3209	、潜	5
13294	、火	5
2679	、災	60
9131	、無	25
13123	、熱	5
16395	、燃	11
15363	、父	4
2497	、牛	6
16711	、物	19
22056	、特	199
11585	、犠	4
11341	、犯	13
14671	、状	6
19840	、狩	4
11671	、独	13
16877	、率	5
5156	、現	239
12996	、理	71
17855	、環	101
6402	、甚	5
11178	、生	126
9123	、産	103
17046	、用	15
10858	、甲	13
5945	、申	29
406	、男	18
5362	、町	5
10532	、留	5
13901	、畜	7
1519	、異	8
10486	、疲	4
19520	、病	36
15353	、療	5
20565	、発	133
9684	、登	18
21009	、白	5
10062	、皆	50
17498	、監	28
3760	、目	23
16258	、直	144
11793	、相	37
3996	、省	15
8220	、看	26
9580	、県	1319
10684	、真	19
12253	、着	20
6576	、知	263
3463	、短	6
18503	、石	4
9809	、砂	9
20226	、研	13
18427	、破	4
836	、確	22
20556	、社	110
18466	、福	75
8092	、私	204
7574	、科	7
18925	、移	27
12933	、税	43
7090	、種	6
16155	、稲	8
941	、積	51
13832	、空	24
5539	、立	29
9412	、競	32
7472	、第	645
3288	、策	5
13446	、管	22
6683	、節	4
12846	、簡	14
18386	、米	15
3724	、精	16
20308	、約	29
14993	、納	8
17117	、終	23
18854	、組	15
8545	、経	110
3728	、結	38
17937	、給	23
6849	、統	15
15825	、継	74
5401	、維	8
1994	、緊	22
5715	、総	170
12417	、締	5
20523	、編	4
3393	、緩	4
8699	、縦	6
5248	、繰	19
19179	、義	18
16072	、翌	4
21926	、老	16
3571	、考	4
14654	、耐	17
10615	、耕	6
5463	、職	69
18870	、育	14
11664	、臨	23
8694	、自	149
13770	、航	14
12810	、良	4
9612	、若	61
20927	、苦	5
14600	、著	6
14359	、薬	15
16970	、行	89
6447	、衛	4
1791	、表	13
2698	、衷	8
9617	、被	66
717	、裁	4
4481	、補	43
8786	、製	6
20707	、複	17
10645	、要	61
19807	、見	29
11001	、規	23
18816	、親	6
13872	、観	85
2059	、解	13
3276	、言	7
2039	、計	44
9703	、討	151
4850	、記	5
4646	、訪	9
16988	、設	84
20949	、許	20
3622	、訴	4
10679	、評	23
1670	、試	7
6028	、詳	5
22020	、認	61
17379	、誘	8
16212	、誠	13
2773	、説	12
3186	、誰	19
10685	、課	19
15290	、調	79
13881	、請	236
13247	、諸	24
13273	、講	4
15982	、警	58
21323	、議	1076
7455	、豊	16
19358	、豪	5
15209	、負	12
3088	、財	77
5921	、貧	6
17714	、販	18
11527	、責	6
16890	、買	6
15539	、貸	10
8653	、費	17
10202	、貿	4
20897	、賃	14
11537	、資	27
2577	、賛	112
11504	、質	166
19630	、購	4
18209	、赤	12
9156	、起	53
17262	、超	11
20552	、趣	19
10584	、身	11
20616	、車	10
6495	、輸	13
3240	、辞	4
16792	、農	259
6642	、迅	5
2976	、近	30
5667	、返	6
20561	、追	21
20654	、退	21
8388	、逆	11
21045	、通	84
18919	、速	12
4177	、造	6
14194	、連	25
8872	、週	7
9538	、進	13
556	、運	42
8563	、過	62
17099	、道	88
20325	、違	4
6806	、適	65
3711	、選	19
19361	、遺	4
20177	、避	23
4397	、部	21
19799	、郷	5
14732	、都	124
16949	、配	18
7838	、重	60
7906	、金	16
9592	、鉄	18
15235	、長	109
20168	、閉	111
21685	、開	41
3314	、間	8
14727	、関	121
913	、閣	12
13524	、防	77
19505	、附	5
1814	、降	13
1974	、限	9
13980	、除	9
16085	、陰	4
12915	、陳	70
9388	、陸	7
9296	、随	4
11945	、障	84
11655	、隣	4
14248	、集	49
17417	、雇	100
13557	、離	31
7889	、電	25
20046	、需	14
13127	、震	20
8965	、青	20
12908	、静	5
10859	、非	40
3358	、面	9
1030	、音	4
16178	、順	30
10263	、預	4
15680	、風	12
13506	、飛	5
13417	、食	55
21005	、飲	4
8876	、飼	6
5008	、養	4
15907	、首	34
8303	、駐	15
15487	、骨	18
15736	、高	184
9146	、髙	8
11786	、魅	4
18436	、鳥	15
284	〃)	97
10730	〃│	13
3189	〃〃	88
2788	々、	12
20592	々か	8
3099	々が	26
4340	々で	7
12822	々と	33
2724	々な	33
15252	々に	69
1399	々の	84
16685	々は	17
13544	々へ	5
19615	々も	7
7914	々を	9
4607	々活	4
18300	々県	7
20058	々議	5
6092	〇%	21
14341	〈0	17
10210	〉│	10
9579	「0	31
4831	「『	8
9228	「あ	6
3386	「い	4
2608	「お	7
5084	「く	6
13477	「こ	18
10361	「な	33
6470	「は	9
4533	「ふ	5
5105	「ま	11
5086	「み	4
6981	「や	4
11331	「ゆ	7
7599	「よ	5
4493	「ス	15
20764	「ブ	5
4291	「一	7
3009	「世	4
18595	「中	12
4759	「事	6
13054	「人	17
18597	「今	21
6944	「介	21
14291	「企	6
17356	「保	5
15231	「元	5
17742	「児	8
14661	「全	7
6305	「公	8
8344	「再	5
14372	「労	5
2637	「原	13
14178	「各	4
2237	「同	4
1071	「名	26
21599	「命	6
21480	「固	363
9111	「国	38
8536	「地	60
11044	「大	9
6924	「契	5
22047	「女	10
3164	「子	14
20832	「学	12
3171	「安	13
16416	「小	5
10194	「少	11
18368	「市	5
20741	「年	7
2343	「建	4
16682	「当	5
3172	「慰	5
5262	「戦	6
21423	「所	5
20274	「指	5
7704	「改	12
19198	「政	6
7956	「教	23
16742	「新	19
13667	「日	7
10419	「昨	5
21777	「最	4
9850	「木	4
16189	「未	4
4569	「本	22
7050	「核	9
14143	「森	4
5234	「残	8
16405	「民	5
1060	「水	4
5874	「活	6
20025	「消	4
14657	「清	10
20869	「火	4
3270	「災	4
14592	「特	11
2794	「現	6
2818	「環	4
21585	「産	4
20974	「異	391
21724	「県	55
822	「知	11
9438	「福	5
20986	「私	6
2376	「第	7
6207	「総	4
12057	「老	4
1494	「職	11
53	「自	8
21918	「観	4
13330	「解	5
9944	「課	4
5891	「請	14
20845	「議	21
19342	「財	8
16201	「賛	4
1904	「質	18
11514	「農	26
8554	「適	4
11085	「都	7
12336	「重	4
12635	「障	7
12215	「集	4
5216	「雇	9
15966	「青	7
5911	「食	4
16221	「高	6
10109	」(	4
6744	」)	24
10734	」、	81
16385	」「	37
5240	」か	6
18356	」が	32
16559	」づ	8
20401	」で	46
18400	」と	981
15992	」な	39
9347	」に	243
22027	」の	237
2883	」は	88
16805	」へ	5
6358	」ほ	4
13566	」ま	4
11489	」や	9
9264	」を	142
18883	」ア	4
3384	」並	4
16368	」制	5
2588	」及	36
15503	」審	6
2791	」強	5
12044	」旨	6
13691	」構	7
1025	」等	8
12602	『チ	4
13333	『固	5
5205	』と	12
415	』に	5
9234	』の	9
9145	』を	5
16341	【0	8
9394	【「	16
1632	【以	11
5326	【多	8
15106	【議	4
4055	【賛	15
10830	〓〓	8
16982	〓名	6
6140	〔0	73
9172	〔「	289
6979	〔予	6
21289	〔入	4
16384	〔全	4
15361	〔厚	4
10446	〔参	30
14010	〔名	157
1015	〔商	5
2408	〔固	20
1592	〔土	5
88	〔委	12
19111	〔感	6
14097	〔拍	15
4839	〔採	4
13355	〔教	5
21589	〔環	4
996	〔発	11
15707	〔登	19
635	〔知	14
11915	〔経	5
13332	〔総	14
20283	〔職	4
1788	〔議	22
12734	〔賛	247
15866	〔起	17
20400	〔農	5
9784	〔退	4
16848	〔降	8
10199	〕(	74
12829	〕固	6
16136	〜(	8
319	あい	25
15759	あえ	4
15284	あお	13
204	あき	7
3233	あく	13
4623	あげ	8
9658	あた	17
1767	あっ	267
22093	あつ	13
6978	あて	27
11103	あと	10
21315	あな	24
17045	あの	10
12158	あふ	11
15913	あま	4
12838	あら	63
12220	あり	6310
6686	ある	1830
21328	あれ	45
18133	あろ	14
18959	あわ	102
739	あん	6
4436	い,	34
13802	い0	17
16655	い│	7
4707	い、	402
11251	い」	155
13483	いい	113
82	いう	712
1705	いえ	17
20963	いお	4
19688	いか	231
3791	いが	79
17791	いき	175
12237	いく	604
11668	いけ	36
11422	いこ	220
12533	いご	7
15745	いさ	12
1249	いし	157
20724	いじ	68
17057	いす	20
15709	いず	347
16806	いそ	10
352	いた	4387
7046	いだ	9
8735	いち	13
6184	いっ	130
1226	いつ	29
9816	いづ	5
4783	いて	5767
15082	いで	132
6797	いと	983
18601	いな	226
2382	いに	101
21131	いの	175
7089	いは	71
11244	いば	7
10093	いほ	7
15331	いま	2725
17915	いも	153
11363	いや	24
3130	いよ	145
6676	いら	15
9448	いり	338
19195	いる	1855
16022	いろ	23
14446	いわ	96
19255	いを	127
13705	いエ	7
7317	いサ	11
11273	いテ	7
14154	いリ	8
11283	い上	5
5043	い世	30
18821	い中	32
2630	い予	11
9560	い事	27
21176	い交	4
11896	い人	31
5370	い介	4
9692	い仕	7
13186	い信	5
9168	い出	35
3168	い分	16
14427	い切	9
8873	い制	4
10042	い創	6
2705	い労	4
3281	い危	4
7316	い取	15
19719	い名	11
14979	い命	7
20723	い問	5
15712	い固	40
10284	い国	12
10729	い地	25
2056	い場	22
4093	い大	4
7493	い姿	10
15727	い子	10
5806	い安	8
13588	い家	6
11774	い対	10
4210	い市	10
12692	い平	4
22043	い御	22
9185	い復	5
12531	い思	8
6636	い情	9
6665	い意	12
6771	い成	4
21097	い手	60
6610	い捨	8
4746	い措	5
912	い支	11
1956	い政	7
13752	い教	12
3910	い数	6
15669	い新	9
18265	い方	14
4659	い施	13
9187	い日	5
13521	い旨	26
12006	い時	14
13782	い期	4
18059	い未	8
14649	い本	4
7503	い条	5
8675	い歴	5
1404	い段	4
8241	い水	12
3256	い点	6
8029	い物	11
12050	い状	78
5039	い現	16
17844	い理	5
1346	い環	19
6725	い生	4
12997	い申	133
16510	い発	13
14772	い目	6
13195	い直	4
6422	い県	21
14532	い知	7
2515	い社	18
7272	い私	5
9613	い立	4
4703	い経	9
13200	い結	6
5693	い続	6
8690	い総	5
16290	い者	25
2744	い職	4
13875	い自	8
13706	い若	5
11715	い行	8
1928	い視	5
11477	い話	6
10200	い認	5
15131	い課	4
1516	い議	12
13867	い負	4
2737	い財	32
8348	い農	14
15425	い込	6
20628	い選	6
7270	い部	6
4762	い都	9
1942	い金	6
21882	い間	18
77	い限	4
2596	い風	8
4322	い食	4
8985	う)	7
15508	う,	5
5327	う0	19
21779	う、	224
14071	う「	4
14655	う」	6
15647	うあ	4
18245	うい	60
19071	うえ	6
11305	うお	117
14587	うか	212
3315	うが	55
12772	うく	4
14634	うけ	7
10838	うこ	301
15891	うご	212
10181	うし	241
9588	うじ	5
16571	うす	22
20643	うぞ	21
6877	うた	61
9585	うだ	8
21901	うち	396
16503	うつ	4
12065	うで	40
511	うと	494
19479	うど	6
17282	うな	507
11380	うに	474
10913	うの	71
102	うは	4
16234	うふ	24
16697	うべ	29
18823	うほ	7
110	うま	22
8256	うも	130
13179	うや	14
19004	うよ	97
20280	うわ	4
20131	う一	10
6603	う上	4
6367	う中	6
14233	う予	8
943	う事	22
4531	う二	4
9449	う人	13
2746	う保	5
20250	う切	6
13374	う制	4
3596	う努	80
7438	う労	4
16280	う動	6
13455	う取	37
8144	う口	4
18219	う名	13
21939	う固	20
21251	う国	16
4515	う地	20
17756	う報	4
12223	う場	9
3511	う声	13
6703	う大	23
9726	う姿	5
10803	う子	15
7305	う実	8
3410	う対	10
12847	う少	4
10545	う市	5
732	う広	4
13672	う建	5
4545	う強	100
