230513_29,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−目次,null,,,,　一、上記、選任・決定………………………………………………………………………,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305477,平成23年5月臨時会−05月13日−目次.html,
230513_30,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−目次,null,,,,　一、長崎県病院企業団議会議員選挙………………………………………………………,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305477,平成23年5月臨時会−05月13日−目次.html,
230513_31,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−目次,null,,,,　一、上記、選任・決定………………………………………………………………………,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305477,平成23年5月臨時会−05月13日−目次.html,
230513_32,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−目次,null,,,,　一、第80号議案「長崎県監査委員の選任について議会の同意を求めることについて」・上程………………………………………………………………………………………………,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305477,平成23年5月臨時会−05月13日−目次.html,
230513_33,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−目次,null,,,,　一、上記、知事議案説明……………………………………………………………………,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305477,平成23年5月臨時会−05月13日−目次.html,
230513_34,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−目次,null,,,,　一、上記、議案・同意………………………………………………………………………,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305477,平成23年5月臨時会−05月13日−目次.html,
230513_35,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−目次,null,,,,　一、議会閉会中の付託事件・決定…………………………………………………………,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305477,平成23年5月臨時会−05月13日−目次.html,
230513_36,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−目次,null,,,,　一、閉会………………………………………………………………………………………,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305477,平成23年5月臨時会−05月13日−目次.html,
230513_37,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,平成２３年　　５月　臨時会,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_38,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,平成２３年５月臨時会　　　　　　　　　　　　　　　平成２３年５月１３日,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_39,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,　　　　　　　　　　　　　　　議事日程,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_40,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_41,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,　　１　開会,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_42,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,　　２　開議,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_43,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,　　３　議席決定,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_44,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,　　４　会期決定,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_45,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,　　５　会議録署名議員指名,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_46,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,　　６　議長選挙,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_47,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,　　７　副議長選挙,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_48,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,　　８　常任委員会及び議会運営委員会の委員並びに正副委員長選任,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_49,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,　　９　特別委員会設置の件,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_50,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,　１０　特別委員会委員及び正副委員長選任,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_51,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,　１１　有明海自動車航送船組合議会議員選挙,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_52,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,　１２　長崎県病院企業団議会議員選挙,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_53,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,　１３　第８０号議案上程、知事議案説明、採決,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_54,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,　１４　議会閉会中委員会付託事件の採決,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_55,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,　１５　閉会,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_56,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,平成２３年５月１３日（金曜日）,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_57,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,出席議員（４６名）,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_58,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,　　　　　１番　　川崎祥司君,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_59,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,　　　　　２番　　中島浩介君,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_60,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,　　　　　３番　　小森明人君,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_61,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,　　　　　４番　　深堀　浩君,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_62,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,　　　　　５番　　友田吉泰君,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_63,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,　　　　　６番　　浜口俊幸君,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_64,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,　　　　　７番　　松本洋介君,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_65,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,　　　　　８番　　山本啓介君,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_66,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,　　　　　９番　　前田哲也君,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_67,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,　　　　１０番　　西川克己君,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_68,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,　　　　１１番　　堀江ひとみ君,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_69,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,　　　　１２番　　江口　健君,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_70,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,　　　　１３番　　中村和弥君,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_71,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,　　　　１４番　　徳永達也君,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_72,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,　　　　１５番　　松島　完君,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_73,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,　　　　１６番　　浅田眞澄美君,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_74,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,　　　　１７番　　末次精一君,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_75,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,　　　　１８番　　山田朋子君,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_76,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,　　　　１９番　　高見　健君,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_77,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,　　　　２０番　　高比良　元君,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_78,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,　　　　２１番　　陣内八郎君,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_79,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,　　　　２２番　　山口初實君,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_80,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,　　　　２３番　　久野　哲君,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_81,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,　　　　２４番　　金澤秀三郎君,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
230513_82,長崎県,5月,1,23,5,13,臨時,平成23年5月臨時会−05月13日−01号,null,,,,　　　　２５番　　外間雅広君,0,http://www.kaigiroku.net/kensaku/cgi-bin/WWWdispNitteiunit.exe?A=dispNitteiunit&RA=frameNittei&USR=nagsakk&H=2305478,平成23年5月臨時会−05月13日−01号.html,
