H2000336_4,奈良県,第３０２回,1,23,5,18,臨時,DiscussNetPremium 平成２３年　　５月　臨時会（第３０２回） - 05月18日－01号 ,議長,議長,川口正志,臨時議長,一番　小林茂樹　　　　　二番　井岡正徳　　　　　三番　大国正博,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=narkenk&N=558&H=2000336,null
H2000336_5,奈良県,第３０２回,1,23,5,18,臨時,DiscussNetPremium 平成２３年　　５月　臨時会（第３０２回） - 05月18日－01号 ,議長,議長,川口正志,臨時議長,四番　阪口　保　　　　　五番　猪奥美里　　　　　六番　尾崎充典,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=narkenk&N=558&H=2000336,null
H2000336_6,奈良県,第３０２回,1,23,5,18,臨時,DiscussNetPremium 平成２３年　　５月　臨時会（第３０２回） - 05月18日－01号 ,議長,議長,川口正志,臨時議長,七番　藤野良次　　　　　八番　太田　敦　　　　　九番　小林照代,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=narkenk&N=558&H=2000336,null
H2000336_7,奈良県,第３０２回,1,23,5,18,臨時,DiscussNetPremium 平成２３年　　５月　臨時会（第３０２回） - 05月18日－01号 ,議長,議長,川口正志,臨時議長,一〇番　鍵田忠兵衛　　　一一番　田中惟允　　　　一二番　岡　史朗,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=narkenk&N=558&H=2000336,null
H2000336_8,奈良県,第３０２回,1,23,5,18,臨時,DiscussNetPremium 平成２３年　　５月　臨時会（第３０２回） - 05月18日－01号 ,議長,議長,川口正志,臨時議長,一三番　畭　真夕美　　　一四番　浅川清仁　　　　一五番　森山賀文,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=narkenk&N=558&H=2000336,null
H2000336_9,奈良県,第３０２回,1,23,5,18,臨時,DiscussNetPremium 平成２３年　　５月　臨時会（第３０２回） - 05月18日－01号 ,議長,議長,川口正志,臨時議長,一六番　森川喜之　　　　一七番　宮本次郎　　　　一八番　山村幸穂,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=narkenk&N=558&H=2000336,null
H2000336_10,奈良県,第３０２回,1,23,5,18,臨時,DiscussNetPremium 平成２３年　　５月　臨時会（第３０２回） - 05月18日－01号 ,議長,議長,川口正志,臨時議長,一九番　乾　浩之　　　　二〇番　上田　悟　　　　二一番　中野雅史,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=narkenk&N=558&H=2000336,null
H2000336_11,奈良県,第３０２回,1,23,5,18,臨時,DiscussNetPremium 平成２３年　　５月　臨時会（第３０２回） - 05月18日－01号 ,議長,議長,川口正志,臨時議長,二二番　神田加津代　　　二三番　安井宏一　　　　二四番　奥山博康,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=narkenk&N=558&H=2000336,null
H2000336_12,奈良県,第３０２回,1,23,5,18,臨時,DiscussNetPremium 平成２３年　　５月　臨時会（第３０２回） - 05月18日－01号 ,議長,議長,川口正志,臨時議長,二五番　荻田義雄　　　　二六番　山本進章　　　　二七番　岩田国夫,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=narkenk&N=558&H=2000336,null
H2000336_13,奈良県,第３０２回,1,23,5,18,臨時,DiscussNetPremium 平成２３年　　５月　臨時会（第３０２回） - 05月18日－01号 ,議長,議長,川口正志,臨時議長,二八番　高柳忠夫　　　　二九番　今井光子　　　　三〇番　和田恵治,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=narkenk&N=558&H=2000336,null
H2000336_14,奈良県,第３０２回,1,23,5,18,臨時,DiscussNetPremium 平成２３年　　５月　臨時会（第３０２回） - 05月18日－01号 ,議長,議長,川口正志,臨時議長,三一番　松尾勇臣　　　　三二番　国中憲治　　　　三三番　辻本黎士,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=narkenk&N=558&H=2000336,null
H2000336_15,奈良県,第３０２回,1,23,5,18,臨時,DiscussNetPremium 平成２３年　　５月　臨時会（第３０２回） - 05月18日－01号 ,議長,議長,川口正志,臨時議長,三四番　米田忠則　　　　三五番　出口武男　　　　三六番　新谷紘一,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=narkenk&N=558&H=2000336,null
H2000336_16,奈良県,第３０２回,1,23,5,18,臨時,DiscussNetPremium 平成２３年　　５月　臨時会（第３０２回） - 05月18日－01号 ,議長,議長,川口正志,臨時議長,三七番　粒谷友示　　　　三八番　秋本登志嗣　　　三九番　小泉米造,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=narkenk&N=558&H=2000336,null
H2000336_17,奈良県,第３０２回,1,23,5,18,臨時,DiscussNetPremium 平成２３年　　５月　臨時会（第３０２回） - 05月18日－01号 ,議長,議長,川口正志,臨時議長,四〇番　中村　昭　　　　四一番　藤本昭広　　　　四二番　山下　力,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=narkenk&N=558&H=2000336,null
H2000336_18,奈良県,第３０２回,1,23,5,18,臨時,DiscussNetPremium 平成２３年　　５月　臨時会（第３０２回） - 05月18日－01号 ,議長,議長,川口正志,臨時議長,四三番　梶川虔二　　　　四四番　川口正志,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=narkenk&N=558&H=2000336,null
H2000336_19,奈良県,第３０２回,1,23,5,18,臨時,DiscussNetPremium 平成２３年　　５月　臨時会（第３０２回） - 05月18日－01号 ,議長,議長,川口正志,臨時議長,－－－－－－－－－－－－－－－－－－－－－－－－－－－,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=narkenk&N=558&H=2000336,null
H2000337_1,奈良県,第３０２回,1,23,5,18,臨時,DiscussNetPremium 平成２３年　　５月　臨時会（第３０２回） - 05月18日－01号 ,議長,議長,川口正志,臨時議長,次に、会議録署名議員を会議規則第九十三条の規定により指名します。,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=narkenk&N=558&H=2000337,null
H2000337_2,奈良県,第３０２回,1,23,5,18,臨時,DiscussNetPremium 平成２３年　　５月　臨時会（第３０２回） - 05月18日－01号 ,議長,議長,川口正志,臨時議長,一番　　小林茂樹議員,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=narkenk&N=558&H=2000337,null
H2000337_3,奈良県,第３０２回,1,23,5,18,臨時,DiscussNetPremium 平成２３年　　５月　臨時会（第３０２回） - 05月18日－01号 ,議長,議長,川口正志,臨時議長,二番　　井岡正徳議員,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=narkenk&N=558&H=2000337,null
H2000337_4,奈良県,第３０２回,1,23,5,18,臨時,DiscussNetPremium 平成２３年　　５月　臨時会（第３０２回） - 05月18日－01号 ,議長,議長,川口正志,臨時議長,三番　　大国正博議員,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=narkenk&N=558&H=2000337,null
H2000337_5,奈良県,第３０２回,1,23,5,18,臨時,DiscussNetPremium 平成２３年　　５月　臨時会（第３０２回） - 05月18日－01号 ,議長,議長,川口正志,臨時議長,以上の三人を指名します。,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=narkenk&N=558&H=2000337,null
H2000337_6,奈良県,第３０２回,1,23,5,18,臨時,DiscussNetPremium 平成２３年　　５月　臨時会（第３０２回） - 05月18日－01号 ,議長,議長,川口正志,臨時議長,被指名人にご異議はないものと認めます。,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=narkenk&N=558&H=2000337,null
H2000337_7,奈良県,第３０２回,1,23,5,18,臨時,DiscussNetPremium 平成２３年　　５月　臨時会（第３０２回） - 05月18日－01号 ,議長,議長,川口正志,臨時議長,－－－－－－－－－－－－－－－－－－－－－－－－－－－,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=narkenk&N=558&H=2000337,null
H2000338_1,奈良県,第３０２回,1,23,5,18,臨時,DiscussNetPremium 平成２３年　　５月　臨時会（第３０２回） - 05月18日－01号 ,議長,議長,川口正志,臨時議長,次に、会期の決定を議題とします。,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=narkenk&N=558&H=2000338,null
H2000338_2,奈良県,第３０２回,1,23,5,18,臨時,DiscussNetPremium 平成２３年　　５月　臨時会（第３０２回） - 05月18日－01号 ,議長,議長,川口正志,臨時議長,お諮りします。,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=narkenk&N=558&H=2000338,null
H2000338_3,奈良県,第３０２回,1,23,5,18,臨時,DiscussNetPremium 平成２３年　　５月　臨時会（第３０２回） - 05月18日－01号 ,議長,議長,川口正志,臨時議長,今期臨時会の会期は、本日から五月二十日までの三日間としたいと思いますが、ご異議ありませんか。,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=narkenk&N=558&H=2000338,null
H2000338_4,奈良県,第３０２回,1,23,5,18,臨時,DiscussNetPremium 平成２３年　　５月　臨時会（第３０２回） - 05月18日－01号 ,議長,議長,川口正志,臨時議長,（「異議なし」の声起こる）,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=narkenk&N=558&H=2000338,null
H2000338_5,奈良県,第３０２回,1,23,5,18,臨時,DiscussNetPremium 平成２３年　　５月　臨時会（第３０２回） - 05月18日－01号 ,議長,議長,川口正志,臨時議長,ご異議がないものと認めます。,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=narkenk&N=558&H=2000338,null
H2000338_6,奈良県,第３０２回,1,23,5,18,臨時,DiscussNetPremium 平成２３年　　５月　臨時会（第３０２回） - 05月18日－01号 ,議長,議長,川口正志,臨時議長,よって会期は、三日間と決定しました。,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=narkenk&N=558&H=2000338,null
H2000338_7,奈良県,第３０２回,1,23,5,18,臨時,DiscussNetPremium 平成２３年　　５月　臨時会（第３０２回） - 05月18日－01号 ,議長,議長,川口正志,臨時議長,－－－－－－－－－－－－－－－－－－－－－－－－－－－,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=narkenk&N=558&H=2000338,null
H2000339_1,奈良県,第３０２回,1,23,5,18,臨時,DiscussNetPremium 平成２３年　　５月　臨時会（第３０２回） - 05月18日－01号 ,議長,議長,川口正志,臨時議長,次に、地方自治法第百二十一条の規定により、説明のため議場に出席を求めました文書の写しをお手元に配布しておりますので、ご了承願います。,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=narkenk&N=558&H=2000339,null
H2000339_2,奈良県,第３０２回,1,23,5,18,臨時,DiscussNetPremium 平成２３年　　５月　臨時会（第３０２回） - 05月18日－01号 ,議長,議長,川口正志,臨時議長,－－－－－－－－－－－－－－－－－－－－－－－－－－－,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=narkenk&N=558&H=2000339,null
H2000342_1,奈良県,第３０２回,1,23,5,18,臨時,DiscussNetPremium 平成２３年　　５月　臨時会（第３０２回） - 05月18日－01号 ,議長,議長,川口正志,臨時議長,お諮りします。,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=narkenk&N=558&H=2000342,null
H2000342_2,奈良県,第３０２回,1,23,5,18,臨時,DiscussNetPremium 平成２３年　　５月　臨時会（第３０２回） - 05月18日－01号 ,議長,議長,川口正志,臨時議長,議事の都合により、明、五月十九日は休会とし、次回、五月二十日の日程は議長・副議長選挙、各委員会の委員長、副委員長及び委員の選任と議案の審査として、本日は散会したいと思いますが、ご異議ありませんか。,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=narkenk&N=558&H=2000342,null
H2000342_3,奈良県,第３０２回,1,23,5,18,臨時,DiscussNetPremium 平成２３年　　５月　臨時会（第３０２回） - 05月18日－01号 ,議長,議長,川口正志,臨時議長,（「異議なし」の声起こる）,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=narkenk&N=558&H=2000342,null
H2000342_4,奈良県,第３０２回,1,23,5,18,臨時,DiscussNetPremium 平成２３年　　５月　臨時会（第３０２回） - 05月18日－01号 ,議長,議長,川口正志,臨時議長,ご異議がないものと認めます。,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=narkenk&N=558&H=2000342,null
H2000342_5,奈良県,第３０２回,1,23,5,18,臨時,DiscussNetPremium 平成２３年　　５月　臨時会（第３０２回） - 05月18日－01号 ,議長,議長,川口正志,臨時議長,よって、さように決し、本日はこれをもって散会いたします。,,https://www.kaigiroku.net/cgi-bin/WWWdocHatugen.exe?A=docHatugen&RA=frameNittei&USR=narkenk&N=558&H=2000342,null
